X,Y,OBJECTID,NCESSCH,NMCNTY,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,GSLO,GSHI,VIRTUAL,TOTFRL,FRELCH,REDLCH,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,TOTAL,MEMBER,AM,HI,BL,WH,HP,TR,FTE,LATCOD,LONCOD,ULOCALE,STUTERATIO,STITLEI,AMALM,AMALF,ASALM,ASALF,HIALM,HIALF,BLALM,BLALF,WHALM,WHALF,HPALM,HPALF,TRALM,TRALF,TOTMENROL,TOTFENROL,STATUS,UG,AE,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,SCHOOL_LEVEL,AS,CHARTER_TEXT,MAGNET_TEXT
-84.3624418,33.78245256,20380,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Inman Middle School,774 Virginia Ave NE,,,Atlanta,GA,30306,    ,(404)802-3200,6,8,Not a virtual school,225,207,18,,,,,,,,348,374,353,,,,,,1075,1075,4,77,352,556,1,54,73.80000305,33.782459,-84.362446,11-City: Large,14.57,Not Applicable,2,2,16,15,38,39,176,176,278,278,1,0,32,22,543,532,1,,,Regular school,Currently operational ,Middle,31,No,No
-84.3787158,33.83178755,20381,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Garden Hills Elementary School,285 Sheridan Dr NE,,,Atlanta,GA,30305,    ,(404)802-7800,PK,5,Not a virtual school,339,312,27,44,83,88,81,71,80,68,,,,,,,,,515,515,0,278,89,116,1,22,40,33.831794,-84.37872,11-City: Large,12.88,Yes,0,0,6,3,145,133,40,49,58,58,0,1,11,11,260,255,1,,,Regular school,Currently operational ,Elementary,9,No,No
-84.50382576,33.77630656,20382,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Towns Elementary School,760 Bolton Rd NW,,,Atlanta,GA,30331,    ,(404)699-4560,PK,5,Not a virtual school,348,348,0,34,51,57,52,49,44,61,,,,,,,,,348,348,1,35,306,1,0,5,28.5,33.776313,-84.50383,11-City: Large,12.21,Yes,1,0,0,0,19,16,163,143,1,0,0,0,3,2,187,161,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.39003679,33.81950155,20383,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Rivers Elementary School,8 Peachtree Battle Ave NW,,,Atlanta,GA,30305,    ,(404)802-7050,PK,5,Not a virtual school,227,193,34,44,120,131,142,124,118,120,,,,,,,,,799,799,12,157,225,330,2,33,52,33.819508,-84.390041,11-City: Large,15.37,Not Applicable,2,10,26,14,83,74,128,97,154,176,1,1,19,14,413,386,1,,,Regular school,Currently operational ,Elementary,40,No,No
-84.49006177,33.70193058,20384,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Kimberly Elementary School,3090 McMurray Dr SW,,,Atlanta,GA,30311,    ,(404)802-7600,PK,5,Not a virtual school,431,431,0,19,61,79,71,59,73,69,,,,,,,,,431,431,0,23,407,0,0,0,35,33.701937,-84.490066,11-City: Large,12.31,Yes,0,0,1,0,12,11,218,189,0,0,0,0,0,0,231,200,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.40962279,33.68068858,20385,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Hutchinson Elementary School,650 Cleveland Ave SW,,,Atlanta,GA,30315,    ,(404)802-7650,PK,5,Not a virtual school,457,457,0,18,77,77,78,88,57,62,,,,,,,,,457,457,1,66,387,0,0,3,37.5,33.680695,-84.409627,11-City: Large,12.19,Yes,1,0,0,0,34,32,213,174,0,0,0,0,1,2,249,208,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.3764578,33.67194658,20386,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Humphries Elementary School,3029 Humphries Dr SE,,,Atlanta,GA,30354,    ,(404)802-8750,PK,5,Not a virtual school,325,325,0,22,62,44,49,43,58,47,,,,,,,,,325,325,1,26,295,1,0,2,27.10000038,33.671953,-84.376462,11-City: Large,11.99,Yes,0,1,0,0,11,15,144,151,1,0,0,0,1,1,157,168,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.44263678,33.75372657,20387,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,F. L. Stanton Elementary School,1625 Martin Luther King Jr Dr,,,Atlanta,GA,30314,    ,(404)802-7500,PK,5,Not a virtual school,293,293,0,19,47,38,45,56,43,45,,,,,,,,,293,293,0,0,290,1,0,2,21.5,33.753733,-84.442641,11-City: Large,13.63,Yes,0,0,0,0,0,0,150,140,1,0,0,0,2,0,153,140,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.40086679,33.74127357,20388,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Dunbar Elementary School,500 Whitehall Ter SW,,,Atlanta,GA,30312,    ,(404)802-7950,KG,5,Not a virtual school,381,381,0,,57,67,62,81,61,53,,,,,,,,,381,381,1,10,367,1,0,2,29.20000076,33.74128,-84.400871,11-City: Large,13.05,Yes,1,0,0,0,4,6,188,179,0,1,0,0,0,2,193,188,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.41910079,33.71534157,20389,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Sylvan Hills Middle School,1461 Sylvan Rd SW,,,Atlanta,GA,30310,    ,(404)802-6200,6,8,Not a virtual school,585,585,0,,,,,,,,197,195,193,,,,,,585,585,1,18,561,1,0,4,44.29999924,33.715348,-84.419105,11-City: Large,13.21,Yes,1,0,0,0,9,9,274,287,0,1,0,0,4,0,288,297,1,,,Regular school,Currently operational ,Middle,0,No,No
-84.3919298,33.71840857,20390,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Slater Elementary School,1320 Pryor Rd SW,,,Atlanta,GA,30315,    ,(404)802-4050,PK,5,Not a virtual school,586,586,0,22,91,71,120,95,98,89,,,,,,,,,586,586,1,17,564,0,0,3,43,33.718415,-84.391934,11-City: Large,13.63,Yes,1,0,1,0,11,6,277,287,0,0,0,0,2,1,292,294,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.3873958,33.70891457,20391,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Price Middle School,1670 Benjamin Weldon Bickers,Dr SE,,Atlanta,GA,30315,    ,(404)802-6300,6,8,Not a virtual school,326,326,0,,,,,,,,121,106,99,,,,,,326,326,0,13,310,1,0,2,26,33.708921,-84.3874,11-City: Large,12.54,Yes,0,0,0,0,2,11,164,146,0,1,0,0,2,0,168,158,1,,,Regular school,Currently operational ,Middle,0,No,No
-84.52590676,33.75565557,20392,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Miles Intermediate School,4215 Bakers Ferry Rd SW,,,Atlanta,GA,30331,    ,(404)802-8900,PK,5,Not a virtual school,647,647,0,42,83,98,86,104,120,114,,,,,,,,,647,647,0,36,600,2,0,9,45.70000076,33.755662,-84.525911,11-City: Large,14.16,Yes,0,0,0,0,19,17,291,309,1,1,0,0,8,1,319,328,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.3714108,33.78055256,20393,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Grady High School,929 Charles Allen Dr NE,,,Atlanta,GA,30309,    ,(404)802-3001,9,12,Not a virtual school,407,370,37,,,,,,,,,,,395,304,330,303,,1332,1332,0,107,625,523,0,53,90.69999695,33.780559,-84.371415,11-City: Large,14.69,Not Applicable,0,0,12,12,59,48,295,330,269,254,0,0,21,32,656,676,1,,,Regular school,Currently operational ,High,24,No,No
-84.35474181,33.70433357,20394,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Thomasville Heights Elementary School,1820 Henry Thomas Dr SE,,,Atlanta,GA,30315,    ,(404)802-5750,PK,5,Not a virtual school,495,495,0,42,77,85,82,82,78,49,,,,,,,,,495,495,1,6,481,0,0,5,39,33.70434,-84.354746,11-City: Large,12.69,Yes,0,1,1,1,2,4,242,239,0,0,0,0,4,1,249,246,1,,,Regular school,Currently operational ,Elementary,2,No,No
-84.36481881,33.71657857,20395,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Benteen Elementary School,200 Cassanova St SE,,,Atlanta,GA,30315,    ,(404)802-7300,PK,5,Not a virtual school,288,288,0,20,43,40,38,50,44,53,,,,,,,,,288,288,1,105,180,1,0,1,26.60000038,33.716585,-84.364823,11-City: Large,10.83,Yes,0,1,0,0,61,44,85,95,0,1,0,0,0,1,146,142,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.3826608,33.72814957,20396,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Barack and Michelle Obama Academy,970 Martin St SE,,,Atlanta,GA,30315,    ,(404)802-4200,PK,5,Not a virtual school,259,259,0,19,44,51,29,36,35,45,,,,,,,,,259,259,0,2,256,0,0,0,25,33.728156,-84.382665,11-City: Large,10.36,Yes,0,0,1,0,1,1,122,134,0,0,0,0,0,0,124,135,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.42182979,33.74844357,20397,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,M. A. Jones Elementary School,1040 Fair St SW,,,Atlanta,GA,30314,    ,(404)802-3900,PK,5,Not a virtual school,541,541,0,38,94,57,95,98,78,81,,,,,,,,,541,541,2,6,519,3,1,6,38.70000076,33.74845,-84.421834,11-City: Large,13.98,Yes,0,2,0,4,4,2,300,219,1,2,0,1,3,3,308,233,1,,,Regular school,Currently operational ,Elementary,4,No,No
-84.46806577,33.76118857,20398,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Douglass High School,225 Hamilton E Holmes Dr NW,,,Atlanta,GA,30318,    ,(404)802-3100,9,12,Not a virtual school,929,929,0,,,,,,,,,,,373,243,153,160,,929,929,2,27,895,1,0,4,64.30000305,33.761195,-84.46807,11-City: Large,14.45,Yes,1,1,0,0,14,13,445,450,1,0,0,0,3,1,464,465,1,,,Regular school,Currently operational ,High,0,No,No
-84.3922328,33.68279058,20399,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Cleveland Elementary School,2672 Old Hapeville Rd SW,,,Atlanta,GA,30315,    ,(404)802-8400,PK,5,Not a virtual school,344,344,0,21,41,62,57,51,52,60,,,,,,,,,344,344,0,23,313,1,0,6,30.60000038,33.682797,-84.392237,11-City: Large,11.24,Yes,0,0,1,0,9,14,177,136,0,1,0,0,5,1,192,152,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.46545078,33.71716858,20400,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Cascade Elementary School,2326 Venetian Dr SW,,,Atlanta,GA,30311,    ,(404)802-8100,PK,5,Not a virtual school,426,426,0,22,60,74,76,71,57,66,,,,,,,,,426,426,0,1,423,0,1,0,35.90000153,33.717175,-84.465455,11-City: Large,11.87,Yes,0,0,0,1,0,1,215,208,0,0,1,0,0,0,216,210,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.47094877,33.80330956,20401,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Scott Elementary School,1752 Hollywood Rd NW,,,Atlanta,GA,30318,    ,(404)802-7000,PK,5,Not a virtual school,405,405,0,36,62,51,64,69,66,57,,,,,,,,,405,405,0,20,383,1,0,1,32.59999847,33.803316,-84.470953,11-City: Large,12.42,Yes,0,0,0,0,12,8,201,182,1,0,0,0,0,1,214,191,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.51712176,33.69750158,20402,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Fickett Elementary School,3935 Rux Rd SW,,,Atlanta,GA,30331,    ,(404)802-7850,PK,5,Not a virtual school,548,548,0,24,65,89,79,100,94,97,,,,,,,,,548,548,0,9,535,0,0,4,39.70000076,33.697508,-84.517126,11-City: Large,13.8,Yes,0,0,0,0,2,7,274,261,0,0,0,0,2,2,278,270,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.47879577,33.74873057,20403,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Peyton Forest Elementary School,301 Peyton Rd SW,,,Atlanta,GA,30311,    ,(404)802-7100,PK,5,Not a virtual school,527,527,0,20,74,85,71,87,106,84,,,,,,,,,527,527,0,44,470,3,2,7,36.59999847,33.748737,-84.4788,11-City: Large,14.4,Yes,0,0,1,0,21,23,235,235,3,0,1,1,4,3,265,262,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.40665579,33.83221255,20404,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Sutton Middle School,2875 Northside Dr NW,,,Atlanta,GA,30305,    ,(404)802-5600,6,8,Not a virtual school,495,445,50,,,,,,,,546,531,475,,,,,,1552,1552,8,413,472,571,1,42,96,33.832219,-84.40666,11-City: Large,16.17,Not Applicable,6,2,22,23,206,207,229,243,290,281,1,0,15,27,769,783,1,,,Regular school,Currently operational ,Middle,45,No,No
-84.50015576,33.75814157,20405,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Fain Elementary School,101 Hemphill School Rd NW,,,Atlanta,GA,30331,    ,(404)802-8600,PK,5,Not a virtual school,471,471,0,20,82,64,91,78,78,58,,,,,,,,,471,471,0,54,416,0,1,0,32.5,33.758148,-84.50016,11-City: Large,14.49,Yes,0,0,0,0,20,34,208,208,0,0,1,0,0,0,229,242,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.49164877,33.67868658,20406,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Continental Colony Elementary School,3181 Hogan Rd SW,,,Atlanta,GA,30331,    ,(404)802-8000,PK,5,Not a virtual school,452,452,0,19,76,65,79,70,78,65,,,,,,,,,452,452,0,5,444,0,0,2,36,33.678693,-84.491653,11-City: Large,12.56,Yes,0,0,0,1,0,5,226,218,0,0,0,0,1,1,227,225,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.46354178,33.73586457,20407,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Beecher Hills Elementary School,2257 Bolling Brook Dr SW,,,Atlanta,GA,30311,    ,(404)802-8300,PK,5,Not a virtual school,346,346,0,22,51,56,50,55,60,52,,,,,,,,,346,346,0,3,338,2,0,3,29.89999962,33.735871,-84.463546,11-City: Large,11.57,Yes,0,0,0,0,2,1,169,169,1,1,0,0,2,1,174,172,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.48972077,33.73967357,20408,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,West Manor Elementary School,570 Lynhurst Dr SW,,,Atlanta,GA,30311,    ,(404)802-3350,KG,5,Not a virtual school,294,294,0,,40,49,48,60,53,44,,,,,,,,,294,294,1,35,252,0,1,5,23,33.73968,-84.489725,11-City: Large,12.78,Yes,0,1,0,0,19,16,135,117,0,0,0,1,3,2,157,137,1,,,Regular school,Currently operational ,Elementary,0,No,No
-84.41337679,33.69811258,20409,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Perkerson Elementary School,2040 Brewer Blvd SW,,,Atlanta,GA,30310,    ,(404)802-3950,PK,5,Not a virtual school,455,455,0,41,69,64,72,75,63,71,,,,,,,,,455,455,0,17,431,0,0,6,36.79999924,33.698119,-84.413381,11-City: Large,12.36,Yes,0,0,1,0,7,10,224,207,0,0,0,0,4,2,236,219,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.3754768,33.85819554,20410,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Smith Elementary School,370 Old Ivy Rd NE,,,Atlanta,GA,30342,    ,(404)802-3880,KG,5,Not a virtual school,182,168,14,,157,160,166,149,181,159,,,,,,,,,972,972,2,201,187,463,0,55,65.40000153,33.858202,-84.375481,11-City: Large,14.86,Not Applicable,1,1,27,37,106,95,95,92,238,225,0,0,22,33,489,483,1,,,Regular school,Currently operational ,Elementary,64,No,No
-84.41555478,33.82994855,20411,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Brandon Elementary School,2741 Howell Mill Rd NW,,,Atlanta,GA,30327,    ,(404)802-7250,KG,5,Not a virtual school,85,62,23,,179,154,159,172,193,160,,,,,,,,,1017,1017,6,70,158,704,1,37,65,33.829955,-84.415559,11-City: Large,15.65,Not Applicable,2,4,20,21,32,38,78,80,356,348,1,0,17,20,506,511,1,,,Regular school,Currently operational ,Elementary,41,No,No
-84.35276881,33.79711955,20412,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Morningside Elementary School,1053 E Rock Springs Rd NE,,,Atlanta,GA,30306,    ,(404)802-8950,KG,5,Not a virtual school,89,75,14,,169,162,165,143,150,143,,,,,,,,,932,932,0,83,107,610,0,68,59.5,33.797126,-84.352773,11-City: Large,15.66,Not Applicable,0,0,37,27,35,48,56,51,318,292,0,0,33,35,479,453,1,,,Regular school,Currently operational ,Elementary,64,No,No
-84.42284578,33.87331554,20413,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Jackson Elementary School,1325 Mount Paran Rd NW,,,Atlanta,GA,30327,    ,(404)802-8800,PK,5,Not a virtual school,34,24,10,26,104,110,128,118,132,124,,,,,,,,,742,742,0,51,98,503,1,37,51.79999924,33.873322,-84.42285,11-City: Large,14.32,Not Applicable,0,0,25,27,28,23,42,56,273,230,1,0,22,15,391,351,1,,,Regular school,Currently operational ,Elementary,52,No,No
-84.40527579,33.73068657,20414,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Gideons Elementary School,897 Welch St SW,,,Atlanta,GA,30310,    ,(404)802-7700,PK,5,Not a virtual school,364,364,0,20,73,50,61,57,61,42,,,,,,,,,364,364,0,4,353,4,0,2,54,33.730693,-84.40528,11-City: Large,6.74,Yes,0,0,0,1,0,4,181,172,2,2,0,0,1,1,184,180,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.3724258,33.75718256,20415,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,The John Hope-Charles Walter Hill Elementary Schools,112 Boulevard NE,,,Atlanta,GA,30312,    ,(404)802-7450,PK,5,Not a virtual school,420,420,0,22,66,85,68,71,64,44,,,,,,,,,420,420,0,23,380,7,1,7,32.09999847,33.757189,-84.37243,11-City: Large,13.08,Yes,0,0,1,1,11,12,181,199,4,3,0,1,5,2,202,218,1,,,Regular school,Currently operational ,Elementary,2,No,No
-84.53066976,33.70127358,20416,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Bunche Middle School,1925 Niskey Lake Rd SW,,,Atlanta,GA,30331,    ,(404)802-6700,6,8,Not a virtual school,858,858,0,,,,,,,,303,307,248,,,,,,858,858,0,18,838,0,0,2,51.09999847,33.70128,-84.530674,11-City: Large,16.79,Yes,0,0,0,0,10,8,404,434,0,0,0,0,1,1,415,443,1,,,Regular school,Currently operational ,Middle,0,No,No
-84.50382576,33.73386257,20417,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Mays High School,3450 Benjamin E Mays Dr SW,,,Atlanta,GA,30331,    ,(404)802-5100,9,12,Not a virtual school,1534,1534,0,,,,,,,,,,,479,359,317,379,,1534,1534,1,49,1477,2,0,5,103.6999969,33.733869,-84.50383,11-City: Large,14.79,Yes,1,0,0,0,19,30,721,756,0,2,0,0,2,3,743,791,1,,,Regular school,Currently operational ,High,0,No,No
-84.48946277,33.73269957,20418,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Young Middle School,3116 Benjamin E Mays Dr SW,,,Atlanta,GA,30311,    ,(404)802-5900,6,8,Not a virtual school,832,832,0,,,,,,,,292,281,259,,,,,,832,832,1,51,772,3,0,5,57,33.732706,-84.489467,11-City: Large,14.6,Yes,1,0,0,0,27,24,402,370,3,0,0,0,2,3,435,397,1,,,Regular school,Currently operational ,Middle,0,No,No
-84.36189081,33.73929857,20419,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Maynard H. Jackson- Jr. High School,801 Glenwood Ave SE,,,Atlanta,GA,30316,    ,(404)802-5200,9,12,Not a virtual school,1205,1205,0,,,,,,,,,,,382,317,274,232,,1205,1205,0,61,997,111,0,26,78.19999695,33.739305,-84.361895,11-City: Large,15.41,Yes,0,0,4,6,27,34,474,523,67,44,0,0,11,15,583,622,1,,,Regular school,Currently operational ,High,10,No,No
-84.44557977,33.86679854,20420,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,North Atlanta High School,4111 Northside Pkwy NW,,,Atlanta,GA,30327,    ,(404)802-4700,9,12,Not a virtual school,502,445,57,,,,,,,,,,,536,505,436,412,,1889,1889,1,433,723,628,2,63,112.5,33.866805,-84.445584,11-City: Large,16.79,Not Applicable,1,0,18,21,206,227,358,365,298,330,2,0,28,35,911,978,1,,,Regular school,Currently operational ,High,39,No,No
-84.39542779,33.76969156,20421,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Centennial Academy,531 Luckie St NW,,,Atlanta,GA,30313,    ,(404)802-8550,KG,8,Not a virtual school,847,847,0,,96,110,100,112,87,100,89,79,74,,,,,,847,847,0,27,740,26,1,40,63,33.769698,-84.395432,11-City: Large,13.44,Yes,0,0,7,6,15,12,376,364,15,11,0,1,21,19,434,413,1,,,Regular school,Currently operational ,Elementary,13,Yes,No
-84.42113779,33.73404457,20422,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Brown Middle School,765 Peeples St SW,,,Atlanta,GA,30310,    ,(404)802-6800,6,8,Not a virtual school,554,554,0,,,,,,,,165,188,201,,,,,,554,554,0,9,545,0,0,0,37.20000076,33.734051,-84.421142,11-City: Large,14.89,Yes,0,0,0,0,5,4,284,261,0,0,0,0,0,0,289,265,1,,,Regular school,Currently operational ,Middle,0,No,No
-84.3646578,33.73507657,20423,1.30012E+11,Fulton County,2017-2018,GA,1300120,GA-761,Atlanta Public Schools,Parkside Elementary School,685 Mercer St SE,,,Atlanta,GA,30312,    ,(404)802-4100,PK,5,Not a virtual school,629,629,0,56,100,112,110,95,81,75,,,,,,,,,629,629,1,42,407,140,1,34,44.59999847,33.735083,-84.364662,11-City: Large,14.1,Yes,0,1,3,1,21,21,199,208,66,74,0,1,17,17,306,323,1,,,Regular school,Currently operational ,Elementary,4,No,No
-84.33793379,34.09313349,20424,1.30228E+11,Fulton County,2017-2018,GA,1302280,GA-660,Fulton County,Crabapple Crossing Elementary School,12775 Birmingham Hwy,,,Alpharetta,GA,30004,    ,(470)254-7055,PK,5,Not a virtual school,30,19,11,3,111,119,109,133,152,153,,,,,,,,,780,780,1,55,24,506,0,44,46.5,34.09314,-84.337938,21-Suburb: Large,16.77,Not Applicable,1,0,79,71,25,30,8,16,240,266,0,0,27,17,380,400,1,,,Regular school,Currently operational ,Elementary,150,No,No
-84.45706278,33.68504258,20425,1.30228E+11,Fulton County,2017-2018,GA,1302280,GA-660,Fulton County,Conley Hills Elementary School,2580 Delowe Dr,,,East Point,GA,30344,    ,(470)254-8170,PK,5,Not a virtual school,624,624,0,45,96,92,91,108,93,99,,,,,,,,,624,624,2,250,352,8,0,11,47.79999924,33.685049,-84.457067,21-Suburb: Large,13.05,Yes,2,0,0,1,133,117,189,163,5,3,0,0,6,5,335,289,1,,,Regular school,Currently operational ,Elementary,1,No,No
-84.27417081,34.0516305,20426,1.30228E+11,Fulton County,2017-2018,GA,1302280,GA-660,Fulton County,New Prospect Elementary School,3055 Kimball Bridge Rd,,,Alpharetta,GA,30022,    ,(470)254-2800,PK,5,Not a virtual school,98,67,31,12,101,88,81,78,100,115,,,,,,,,,575,575,2,75,62,248,1,31,40.5,34.051637,-84.274175,13-City: Small,14.2,Not Applicable,2,0,84,72,35,40,36,26,134,114,0,1,18,13,309,266,1,,,Regular school,Currently operational ,Elementary,156,No,No
-84.18634084,34.06083049,20427,1.30228E+11,Fulton County,2017-2018,GA,1302280,GA-660,Fulton County,Findley Oaks Elementary School,5880 Findley Chase Dr,,,Duluth,GA,30097,    ,(470)254-3800,PK,5,Not a virtual school,52,44,8,39,68,92,115,85,102,143,,,,,,,,,644,644,0,60,71,274,0,25,40.29999924,34.060837,-84.186345,21-Suburb: Large,15.98,Not Applicable,0,0,118,96,34,26,41,30,143,131,0,0,17,8,353,291,1,,,Regular school,Currently operational ,Elementary,214,No,No
