X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,GSLO,GSHI,VIRTUAL,TOTFRL,FRELCH,REDLCH,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,TOTAL,MEMBER,AM,HI,BL,WH,HP,TR,FTE,LATCOD,LONCOD,ULOCALE,NMCNTY,STUTERATIO,TITLEI,STITLEI,AMALM,AMALF,ASALM,ASALF,HIALM,HIALF,BLALM,BLALF,WHALM,WHALF,HPALM,HPALF,TRALM,TRALF,TOTMENROL,TOTFENROL,STATUS,UG,AE,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,SCHOOL_LEVEL,AS,CHARTER_TEXT,MAGNET_TEXT
-9419834.384,3971568.423,19854,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,E. C. West Elementary School,7040 Rivertown Rd,,Fairburn,GA,30213,    ,(470)254-3460,PK,5,Not Virtual,602,512,90,46,112,114,119,146,141,151,,,,,,,,,829,829,4,94,698,6,0,23,54.29999924,33.572599,-84.61985,21-Suburb: Large,Fulton County,15.3,1-Yes,1-Yes,3,1,2,2,42,52,347,351,4,2,0,0,11,12,409,420,1,,,Regular school,Currently operational ,Elementary,4,No,No
-9384965.511,4032793.948,19855,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Northwood Elementary School,10200 Wooten Rd,,Roswell,GA,30076,    ,(470)254-6390,PK,5,Not Virtual,159,115,44,4,110,126,123,124,112,106,,,,,,,,,705,705,1,142,83,388,0,27,51.59999847,34.029586,-84.306583,13-City: Small,Fulton County,13.7,Not Applicable,Not Applicable,1,0,39,25,77,65,35,48,208,180,0,0,10,17,370,335,1,,,Regular school,Currently operational ,Elementary,64,No,No
-9372898.652,4031720.008,19856,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,State Bridge Crossing Elementary School,5530 State Bridge Rd,,Alpharetta,GA,30022,    ,(470)254-3850,PK,5,Not Virtual,93,76,17,46,101,132,125,122,119,132,,,,,,,,,777,777,2,49,89,377,1,40,45.20000076,34.0216,-84.198152,21-Suburb: Large,Fulton County,17.2,Not Applicable,Not Applicable,1,1,110,109,25,24,40,49,208,169,1,0,18,22,403,374,1,,,Regular school,Currently operational ,Elementary,219,No,No
-9385502.268,4027933.333,19857,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,River Eves Elementary School,9000 Eves Rd,,Roswell,GA,30076,    ,(470)254-4550,PK,5,Not Virtual,217,181,36,11,112,98,115,99,91,116,,,,,,,,,642,642,0,161,141,269,0,28,42.90000153,33.993545,-84.31147,13-City: Small,Fulton County,15,Not Applicable,Not Applicable,0,0,27,16,84,77,56,85,134,135,0,0,18,10,319,323,1,,,Regular school,Currently operational ,Elementary,43,No,No
-9376608.395,4037869.888,19858,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Webb Bridge Middle School,4455 Webb Bridge Rd,,Alpharetta,GA,30005,    ,(470)254-2940,6,8,Not Virtual,110,88,22,,,,,,,,406,381,399,,,,,,1186,1186,0,117,131,475,1,51,84.5,34.067472,-84.231516,13-City: Small,Fulton County,14,Not Applicable,Not Applicable,0,0,215,196,54,63,73,58,232,243,0,1,28,23,602,584,1,,,Regular school,Currently operational ,Middle,411,No,No
-9388342.329,4041741.916,19859,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Northwestern Middle School,12805 Birmingham Hwy,,Alpharetta,GA,30004,    ,(470)254-2870,6,8,Not Virtual,85,65,20,,,,,,,,406,427,451,,,,,,1284,1284,0,114,108,849,4,52,84.69999695,34.096197,-84.336891,21-Suburb: Large,Fulton County,15.2,Not Applicable,Not Applicable,0,0,70,87,49,65,60,48,454,395,1,3,27,25,661,623,1,,,Regular school,Currently operational ,Middle,157,No,No
-9391325.071,4034212.36,19860,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Crabapple Middle School,10700 Crabapple Rd,,Roswell,GA,30075,    ,(470)254-4520,6,8,Not Virtual,127,106,21,,,,,,,,283,329,320,,,,,,932,932,5,87,137,644,1,32,67,34.040268,-84.363804,13-City: Small,Fulton County,13.9,Not Applicable,Not Applicable,4,1,14,12,50,37,68,69,330,314,1,0,17,15,484,448,1,,,Regular school,Currently operational ,Middle,26,No,No
-9382254.544,4034245.157,19861,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Haynes Bridge Middle School,10665 Haynes Bridge Rd,,Alpharetta,GA,30022,    ,(470)254-7030,6,8,Not Virtual,208,174,34,,,,,,,,236,234,213,,,,,,683,683,2,148,135,328,0,38,63,34.040539,-84.2822,13-City: Small,Fulton County,10.8,Not Applicable,Not Applicable,0,2,15,17,76,72,70,65,172,156,0,0,21,17,354,329,1,,,Regular school,Currently operational ,Middle,32,No,No
-9382383.638,4027933.333,19862,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Holcomb Bridge Middle School,2700 Holcomb Bridge Rd,,Alpharetta,GA,30022,    ,(470)254-5280,6,8,Not Virtual,366,312,54,,,,,,,,206,209,255,,,,,,670,670,0,277,147,187,1,29,59.70000076,33.993457,-84.283466,13-City: Small,Fulton County,11.2,1-Yes,1-Yes,0,0,17,12,145,132,65,82,88,99,1,0,15,14,331,339,1,,,Regular school,Currently operational ,Middle,29,No,No
-9409581.631,3980232.007,19863,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Camp Creek Middle School,4345 Welcome All Rd SW,,Atlanta,GA,30349,    ,(470)254-8030,6,8,Not Virtual,590,590,0,,,,,,,,206,219,165,,,,,,590,590,0,55,514,7,0,13,46.79999924,33.637519,-84.527854,21-Suburb: Large,Fulton County,12.6,1-Yes,1-Yes,0,0,1,0,30,25,270,244,3,4,0,0,8,5,312,278,1,,,Regular school,Currently operational ,Middle,1,No,No
-9390835.874,4015156.431,19864,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Ridgeview Charter School,5340 S Trimble Rd,,Atlanta,GA,30342,    ,(470)254-7710,6,8,Not Virtual,532,490,42,,,,,,,,372,359,364,,,,,,1095,1095,0,529,186,329,1,22,85.5,33.898218,-84.359291,12-City: Mid-size,Fulton County,12.8,1-Yes,1-Yes,0,0,11,17,274,255,82,104,164,165,1,0,12,10,544,551,1,,,Regular school,Currently operational ,Middle,28,No,No
-9391189.183,4031498.674,19865,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Independence High School,791 Mimosa Blvd,,Roswell,GA,30075,    ,(470)254-6339,9,12,Not Virtual,106,93,13,,,,,,,,,,,7,38,81,85,,211,211,1,108,44,51,0,7,16.89999962,34.02,-84.362491,13-City: Small,Fulton County,12.5,Not Applicable,Not Applicable,1,0,0,0,57,51,25,19,28,23,0,0,5,2,116,95,1,,,Alternative/other school,Currently operational ,High,0,No,No
-9378667.099,4030236.334,19866,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Barnwell Elementary School,9425 Barnwell Rd,,Alpharetta,GA,30022,    ,(470)254-4960,PK,5,Not Virtual,52,30,22,46,101,118,89,126,146,117,,,,,,,,,743,743,1,86,81,400,2,47,52.40000153,34.010634,-84.250026,21-Suburb: Large,Fulton County,14.2,Not Applicable,Not Applicable,1,0,66,60,46,40,42,39,203,197,0,2,21,26,379,364,1,,,Regular school,Currently operational ,Elementary,126,No,No
-9398302.923,4016711.829,19867,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Heards Ferry Elementary School,6151 Powers Ferry Rd,,Atlanta,GA,30339,    ,(470)254-6190,PK,5,Not Virtual,26,23,3,46,123,148,118,123,120,116,,,,,,,,,794,794,2,43,52,625,0,38,52.29999924,33.909873,-84.426403,12-City: Mid-size,Fulton County,15.2,Not Applicable,Not Applicable,1,1,19,15,17,26,30,22,300,325,0,0,20,18,387,407,1,,,Regular school,Currently operational ,Elementary,34,No,No
-9404492.623,3974455.561,19868,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,McNair Middle School,2800 Burdett Rd,,College Park,GA,30349,    ,(470)254-4160,6,8,Not Virtual,833,833,0,,,,,,,,319,278,236,,,,,,833,833,2,27,793,4,0,7,55,33.594245,-84.482039,21-Suburb: Large,Fulton County,15.1,1-Yes,1-Yes,2,0,0,0,11,16,395,398,2,2,0,0,5,2,415,418,1,,,Regular school,Currently operational ,Middle,0,No,No
-9404390.707,3984272.346,19869,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Woodland Middle School,2745 Stone Rd,,East Point,GA,30344,    ,(470)254-2182,6,8,Not Virtual,865,865,0,,,,,,,,314,293,258,,,,,,865,865,0,60,788,2,1,9,59.09999847,33.667665,-84.481058,21-Suburb: Large,Fulton County,14.6,1-Yes,1-Yes,0,0,3,2,28,32,400,388,0,2,1,0,5,4,437,428,1,,,Regular school,Currently operational ,Middle,5,No,No
-9400986.712,3982794.805,19870,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,McClarin High School,3605 Main St,,College Park,GA,30337,    ,(470)254-8080,10,12,Not Virtual,164,164,0,,,,,,,,,,,,32,61,71,,164,164,0,13,145,2,0,4,12.69999981,33.656731,-84.450513,21-Suburb: Large,Fulton County,12.9,1-Yes,1-Yes,0,0,0,0,12,1,80,65,1,1,0,0,2,2,95,69,1,,,Alternative/other school,Currently operational ,High,0,No,No
-9374468.159,4038222.582,19871,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Lake Windward Elementary School,11770 E Fox Ct,,Alpharetta,GA,30005,    ,(470)254-7050,PK,5,Not Virtual,46,40,6,12,100,134,123,114,122,143,,,,,,,,,748,748,1,73,80,288,0,37,60,34.070041,-84.212317,13-City: Small,Fulton County,12.5,Not Applicable,Not Applicable,0,1,152,117,38,35,48,32,145,143,0,0,18,19,401,347,1,,,Regular school,Currently operational ,Elementary,269,No,No
-9393261.476,4037279.356,19872,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Roswell High School,11595 King Rd,,Roswell,GA,30075,    ,(470)254-4500,9,12,Not Virtual,492,433,59,,,,,,,,,,,613,578,531,499,,2221,2221,1,499,295,1256,3,64,128.8000031,34.063137,-84.381173,13-City: Small,Fulton County,17.2,Not Applicable,Not Applicable,1,0,49,54,251,248,161,134,668,588,1,2,30,34,1161,1060,1,,,Regular school,Currently operational ,High,103,No,No
-9420710.862,3969668.526,19873,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Creekside High School,7405 Herndon Rd,,Fairburn,GA,30213,    ,(470)254-4300,9,12,Not Virtual,1242,1115,127,,,,,,,,,,,571,450,397,369,,1787,1787,5,138,1598,16,0,25,104.9000015,33.558499,-84.627724,21-Suburb: Large,Fulton County,17,1-Yes,1-Yes,1,4,4,1,67,71,830,768,8,8,0,0,11,14,921,866,1,,,Regular school,Currently operational ,High,5,No,No
-9420500.236,3969375.008,19874,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Bear Creek Middle School,7415 Herndon Rd,,Fairburn,GA,30213,    ,(470)254-6080,6,8,Not Virtual,901,799,102,,,,,,,,416,431,377,,,,,,1224,1224,2,113,1066,20,0,21,82.90000153,33.556265,-84.625818,21-Suburb: Large,Fulton County,14.8,1-Yes,1-Yes,0,2,0,2,56,57,548,518,10,10,0,0,12,9,626,598,1,,,Regular school,Currently operational ,Middle,2,No,No
-9372035.763,4032736.559,19875,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Medlock Bridge Elementary School,10215 Medlock Bridge Pkwy,,Alpharetta,GA,30022,    ,(470)254-2980,PK,5,Not Virtual,65,49,16,47,95,97,86,107,116,100,,,,,,,,,648,648,1,44,75,230,0,37,44.79999924,34.029171,-84.190425,21-Suburb: Large,Fulton County,14.5,Not Applicable,Not Applicable,1,0,139,122,21,23,39,36,118,112,0,0,18,19,336,312,1,,,Regular school,Currently operational ,Elementary,261,No,No
-9374114.85,4035909.766,19876,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Taylor Road Middle School,5150 Taylor Rd,,Alpharetta,GA,30022,    ,(470)254-7090,6,8,Not Virtual,151,111,40,,,,,,,,441,483,434,,,,,,1358,1358,1,161,188,596,2,67,89.59999847,34.052856,-84.209181,21-Suburb: Large,Fulton County,15.2,Not Applicable,Not Applicable,0,1,180,163,94,67,99,89,307,289,0,2,37,30,717,641,1,,,Regular school,Currently operational ,Middle,343,No,No
-9399485.149,3986517.592,19877,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Tri-Cities High School,2575 Harris St,,East Point,GA,30344,    ,(470)254-8200,9,12,Not Virtual,1509,1509,0,,,,,,,,,,,465,370,340,334,,1509,1509,1,454,996,22,1,22,92.30000305,33.684444,-84.437032,21-Suburb: Large,Fulton County,16.3,1-Yes,1-Yes,0,1,9,4,212,242,458,538,13,9,0,1,10,12,702,807,1,,,Regular school,Currently operational ,High,13,No,No
-9396108.331,3983309.066,19878,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Hapeville Elementary School,3440 N Fulton Ave,,Hapeville,GA,30354,    ,(470)254-8220,PK,5,Not Virtual,643,643,0,63,91,82,89,105,104,109,,,,,,,,,643,643,0,391,200,28,1,16,52.5,33.660432,-84.406726,21-Suburb: Large,Fulton County,12.2,1-Yes,1-Yes,0,0,3,4,196,195,102,98,14,14,0,1,7,9,322,321,1,,,Regular school,Currently operational ,Elementary,7,No,No
-9374012.934,4035393.137,19879,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Chattahoochee High School,5230 Taylor Rd,,Alpharetta,GA,30022,    ,(470)254-7600,9,12,Not Virtual,170,128,42,,,,,,,,,,,472,534,438,516,,1960,1960,3,211,239,901,0,88,111.4000015,34.049117,-84.208218,21-Suburb: Large,Fulton County,17.6,Not Applicable,Not Applicable,2,1,277,241,99,112,112,127,486,415,0,0,47,41,1023,937,1,,,Regular school,Currently operational ,High,518,No,No
-9383198.966,4029752.747,19880,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Centennial High School,9310 Scott Rd,,Roswell,GA,30076,    ,(470)254-4230,9,12,Not Virtual,659,555,104,,,,,,,,,,,568,480,469,423,,1940,1940,6,523,472,779,4,75,120.3000031,34.007068,-84.290745,13-City: Small,Fulton County,16.1,Not Applicable,Not Applicable,4,2,43,38,255,268,234,238,396,383,1,3,39,36,972,968,1,,,Regular school,Currently operational ,High,81,No,No
-9391325.071,4038435.844,19881,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Sweet Apple Elementary School,12025 Etris Rd,,Roswell,GA,30075,    ,(470)254-3310,PK,5,Not Virtual,30,25,5,47,119,115,121,108,119,149,,,,,,,,,778,778,1,49,33,630,0,33,53.20000076,34.071594,-84.363714,13-City: Small,Fulton County,14.6,Not Applicable,Not Applicable,0,1,13,19,26,23,18,15,327,303,0,0,16,17,400,378,1,,,Regular school,Currently operational ,Elementary,32,No,No
-9365207.388,4034909.332,19882,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Shakerag Elementary School,10885 Rogers Cir,,Johns Creek,GA,30097,    ,(470)254-3880,PK,5,Not Virtual,37,30,7,22,87,87,94,109,109,131,,,,,,,,,639,639,1,33,51,139,0,32,41.59999847,34.04551,-84.129133,21-Suburb: Large,Fulton County,15.4,Not Applicable,Not Applicable,1,0,175,208,14,19,18,33,74,65,0,0,13,19,295,344,1,,,Regular school,Currently operational ,Elementary,383,No,No
-9416736.137,3983921.311,19883,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Stonewall Tell Elementary School,3310 Stonewall Tell Rd,,College Park,GA,30349,    ,(470)254-3500,PK,5,Not Virtual,360,312,48,24,102,95,104,119,129,108,,,,,,,,,681,681,4,16,631,6,1,22,48.59999847,33.665008,-84.592042,21-Suburb: Large,Fulton County,14,1-Yes,1-Yes,1,3,0,1,9,7,361,270,5,1,1,0,14,8,391,290,1,,,Regular school,Currently operational ,Elementary,1,No,No
-9381561.515,4039912.383,19884,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Manning Oaks Elementary School,405 Cumming St,,Alpharetta,GA,30004,    ,(470)254-2912,PK,5,Not Virtual,280,245,35,26,157,160,151,150,148,109,,,,,,,,,901,901,2,185,192,204,0,43,59.90000153,34.082607,-84.276065,13-City: Small,Fulton County,15,Not Applicable,Not Applicable,1,1,120,155,98,87,97,95,107,97,0,0,24,19,447,454,1,,,Regular school,Currently operational ,Elementary,275,No,No
-9386405.924,4045048.949,19885,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Summit Hill Elementary,13855 Providence Rd,,Alpharetta,GA,30004,    ,(470)254-2830,PK,5,Not Virtual,26,25,1,9,118,107,117,113,139,123,,,,,,,,,726,726,0,39,44,572,1,29,44,34.120847,-84.31951,21-Suburb: Large,Fulton County,16.5,Not Applicable,Not Applicable,0,0,24,17,28,11,25,19,288,284,1,0,14,15,380,346,1,,,Regular school,Currently operational ,Elementary,41,No,No
-9372701.614,4036360.81,19886,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Abbotts Hill Elementary School,5575 Abbotts Bridge Rd,,Duluth,GA,30097,    ,(470)254-2860,PK,5,Not Virtual,69,53,16,3,88,84,113,113,98,117,,,,,,,,,616,616,0,64,82,236,0,40,41.5,34.056235,-84.196412,21-Suburb: Large,Fulton County,14.8,Not Applicable,Not Applicable,0,0,96,98,33,31,40,42,123,113,0,0,22,18,314,302,1,,,Regular school,Currently operational ,Elementary,194,No,No
-9403622.94,3976698.893,19887,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Heritage Elementary School,2600 Jolly Rd,,Atlanta,GA,30349,    ,(470)254-8144,PK,5,Not Virtual,491,491,0,46,76,77,86,75,67,64,,,,,,,,,491,491,0,29,456,1,1,3,40.59999847,33.611161,-84.474234,21-Suburb: Large,Fulton County,12.1,1-Yes,1-Yes,0,0,0,1,23,6,237,219,0,1,1,0,0,3,261,230,1,,,Regular school,Currently operational ,Elementary,1,No,No
-9389008.18,4025704.536,19888,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Dunwoody Springs Elementary School,8100 Roberts Dr,,Atlanta,GA,30350,    ,(470)254-4060,PK,5,Not Virtual,366,321,45,45,93,82,91,86,88,90,,,,,,,,,575,575,2,166,283,72,0,45,46.29999924,33.97678,-84.342869,12-City: Mid-size,Fulton County,12.4,1-Yes,1-Yes,0,2,5,2,79,87,136,147,38,34,0,0,19,26,277,298,1,,,Regular school,Currently operational ,Elementary,7,No,No
-9376628.779,4035958.97,19889,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Ocee Elementary School,4375 Kimball Bridge Rd,,Alpharetta,GA,30022,    ,(470)254-2960,PK,5,Not Virtual,90,72,18,12,110,124,96,117,121,127,,,,,,,,,707,707,0,90,55,301,0,42,41.90000153,34.053266,-84.231711,21-Suburb: Large,Fulton County,16.9,Not Applicable,Not Applicable,0,0,101,118,47,43,30,25,154,147,0,0,22,20,354,353,1,,,Regular school,Currently operational ,Elementary,219,No,No
-9377777.033,4038780.353,19890,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Creek View Elementary School,3995 Webb Bridge Rd,,Alpharetta,GA,30005,    ,(470)254-2932,KG,5,Not Virtual,47,37,10,,158,163,136,161,144,162,,,,,,,,,924,924,1,75,68,243,1,49,54.70000076,34.074154,-84.241983,13-City: Small,Fulton County,16.9,Not Applicable,Not Applicable,1,0,226,261,44,31,36,32,119,124,1,0,27,22,454,470,1,,,Regular school,Currently operational ,Elementary,487,No,No
-9388342.329,4036902.087,19891,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Hembree Springs Elementary School,815 Hembree Rd,,Roswell,GA,30076,    ,(470)254-2902,PK,5,Not Virtual,282,250,32,53,91,90,79,107,98,102,,,,,,,,,620,620,0,244,61,229,0,24,47.20000076,34.060229,-84.336929,13-City: Small,Fulton County,13.1,1-Yes,1-Yes,0,0,35,27,121,123,33,28,119,110,0,0,11,13,319,301,1,,,Regular school,Currently operational ,Elementary,62,No,No
-9383756.107,4030236.334,19892,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Hillside Elementary School,9250 Scott Rd,,Roswell,GA,30076,    ,(470)254-6362,PK,5,Not Virtual,162,131,31,53,70,88,79,76,60,70,,,,,,,,,496,496,0,113,118,216,0,32,41,34.010716,-84.295685,13-City: Small,Fulton County,12.1,1-Yes,1-Yes,0,0,9,8,51,62,68,50,108,108,0,0,19,13,255,241,1,,,Regular school,Currently operational ,Elementary,17,No,No
-9388294.768,4036606.842,19893,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Elkins Pointe Middle School,11290 Elkins Rd,,Roswell,GA,30076,    ,(470)254-2892,6,8,Not Virtual,462,421,41,,,,,,,,361,340,331,,,,,,1032,1032,1,466,106,399,2,23,83.09999847,34.058106,-84.336563,13-City: Small,Fulton County,12.4,1-Yes,1-Yes,1,0,22,13,219,247,52,54,222,177,0,2,8,15,524,508,1,,,Regular school,Currently operational ,Middle,35,No,No
-9364663.836,4034646.937,19894,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,River Trail Middle School,10795 Rogers Cir,,Duluth,GA,30097,    ,(470)254-3860,6,8,Not Virtual,90,75,15,,,,,,,,439,424,419,,,,,,1282,1282,1,65,140,292,0,53,83.30000305,34.043434,-84.12428,21-Suburb: Large,Fulton County,15.4,Not Applicable,Not Applicable,0,1,369,362,28,37,66,74,138,154,0,0,26,27,627,655,1,,,Regular school,Currently operational ,Middle,731,No,No
-9349335.664,4046633.055,19895,1.3006E+11,2018-2019,GA,1300600,GA-764,Buford City,Buford High School,2750 Sawnee Ave,,Buford,GA,30518,    ,(770)945-6768,9,12,Not Virtual,476,419,57,,,,,,,,,,,435,383,320,343,,1481,1481,2,392,195,778,2,73,83.80000305,34.132664,-83.986641,21-Suburb: Large,Gwinnett County,17.7,Not Applicable,Not Applicable,1,1,23,16,202,190,101,94,405,373,2,0,47,26,781,700,1,,,Regular school,Currently operational ,High,39,No,No
-9350368.413,4046928.561,19896,1.3006E+11,2018-2019,GA,1300600,GA-764,Buford City,Buford Elementary School,2500 Sawnee Ave,,Buford,GA,30518,    ,(770)945-5248,PK,1,Not Virtual,242,209,33,21,351,375,,,,,,,,,,,,,747,747,0,217,70,400,0,29,56.29999924,34.134773,-83.995842,21-Suburb: Large,Gwinnett County,13.3,1-Yes,1-Yes,0,0,14,17,125,92,38,32,193,207,0,0,14,15,384,363,1,,,Regular school,Currently operational ,Elementary,31,No,No
-9349858.833,4045959.989,19897,1.3006E+11,2018-2019,GA,1300600,GA-764,Buford City,Buford Middle School,2700 Robert Bell Pkwy,,Buford,GA,30518,    ,(770)904-3690,6,8,Not Virtual,454,395,59,,,,,,,,406,402,372,,,,,,1180,1180,3,338,123,614,0,54,65.40000153,34.127631,-83.991294,21-Suburb: Large,Gwinnett County,18,1-Yes,1-Yes,2,1,25,23,164,174,69,54,325,289,0,0,26,28,611,569,1,,,Regular school,Currently operational ,Middle,48,No,No
-9349899.599,4046230.852,19898,1.3006E+11,2018-2019,GA,1300600,GA-764,Buford City,Buford Academy,2705 Robert Bell Pkwy,,Buford,GA,30518,    ,(678)482-6960,2,5,Not Virtual,601,530,71,,,,412,365,414,367,,,,,,,,,1558,1558,0,476,165,781,0,70,208.5,34.129604,-83.991564,21-Suburb: Large,Gwinnett County,7.5,1-Yes,1-Yes,0,0,29,37,247,229,83,82,378,403,0,0,38,32,775,783,1,,,Regular school,Currently operational ,Elementary,66,No,No
-9353385.128,4031203.569,19899,1.30255E+11,2018-2019,GA,1302550,GA-667,Gwinnett County,Walnut Grove Elementary School,75 Taylor Rd,,Suwanee,GA,30024,    ,(770)513-6892,PK,5,Not Virtual,372,298,74,19,137,127,127,137,145,166,,,,,,,,,858,858,2,272,162,257,0,49,66.5,34.017761,-84.022891,21-Suburb: Large,Gwinnett County,12.9,Not Applicable,Not Applicable,2,0,64,52,149,123,85,77,132,125,0,0,24,25,456,402,1,,,Regular school,Currently operational ,Elementary,116,No,No
-9352861.959,4015721.262,19900,1.30255E+11,2018-2019,GA,1302550,GA-667,Gwinnett County,Craig Elementary School,1075 Rocky Rd,,Lawrenceville,GA,30044,    ,(770)978-5560,PK,5,Not Virtual,319,238,81,19,136,140,157,155,197,210,,,,,,,,,1014,1014,4,165,262,388,2,37,72.30000305,33.902458,-84.018188,21-Suburb: Large,Gwinnett County,14,Not Applicable,Not Applicable,0,4,72,84,74,91,128,134,191,197,1,1,20,17,486,528,1,,,Regular school,Currently operational ,Elementary,156,No,No
-9372986.979,4012177.208,19901,1.30255E+11,2018-2019,GA,1302550,GA-667,Gwinnett County,Nesbit Elementary School,6575 Cherokee Dr,,Tucker,GA,30084,    ,(770)414-2740,PK,5,Not Virtual,1080,983,97,13,187,175,219,178,210,202,,,,,,,,,1184,1184,4,850,219,35,1,15,88.40000153,33.876066,-84.199065,21-Suburb: Large,Gwinnett County,13.4,1-Yes,1-Yes,3,1,33,27,460,390,122,97,19,16,0,1,5,10,642,542,1,,,Regular school,Currently operational ,Elementary,60,No,No
-9347698.213,4026966.375,19902,1.30255E+11,2018-2019,GA,1302550,GA-667,Gwinnett County,Gwinnett InterVention Education (GIVE) Center East,723 Hi Hope Rd,,Lawrenceville,GA,30043,    ,(770)338-4855,6,12,Not Virtual,194,159,35,,,,,,,,2,12,28,103,85,60,43,,333,333,0,67,189,51,0,14,38.70000076,33.986333,-83.971812,21-Suburb: Large,Gwinnett County,8.6,1-Yes,1-Yes,0,0,9,3,46,21,125,64,35,16,0,0,7,7,222,111,1,,,Alternative/other school,Currently operational ,High,12,No,No
